"platform","length"
"Nanopore R10.4",16230
"Nanopore R10.4",3673
"Nanopore R10.4",7622
"Nanopore R10.4",26142
"Nanopore R10.4",10119
"Nanopore R10.4",14839
"Nanopore R10.4",14626
"Nanopore R10.4",5184
"Nanopore R10.4",37457
"Nanopore R10.4",19423
"Nanopore R10.4",8570
"Nanopore R10.4",14571
"Nanopore R10.4",14410
"Nanopore R10.4",5682
"Nanopore R10.4",9458
"Nanopore R10.4",26636
"Nanopore R10.4",12589
"Nanopore R10.4",28836
"Nanopore R10.4",24708
"Nanopore R10.4",19034
"Nanopore R10.4",5971
"Nanopore R10.4",7355
"Nanopore R10.4",9909
"Nanopore R10.4",5319
"Nanopore R10.4",18419
"Nanopore R10.4",28897
"Nanopore R10.4",4981
"Nanopore R10.4",4586
"Nanopore R10.4",13116
"Nanopore R10.4",21596
"Nanopore R10.4",11070
"Nanopore R10.4",16567
"Nanopore R10.4",6995
"Nanopore R10.4",25956
"Nanopore R10.4",13909
"Nanopore R10.4",12255
"Nanopore R10.4",8808
"Nanopore R10.4",5053
"Nanopore R10.4",26746
"Nanopore R10.4",20113
"Nanopore R10.4",20600
"Nanopore R10.4",8323
"Nanopore R10.4",7543
"Nanopore R10.4",4627
"Nanopore R10.4",8762
"Nanopore R10.4",8846
"Nanopore R10.4",32778
"Nanopore R10.4",16046
"Nanopore R10.4",36362
"Nanopore R10.4",4070
"Nanopore R10.4",17520
"Nanopore R10.4",21174
"Nanopore R10.4",10517
"Nanopore R10.4",11912
"Nanopore R10.4",14061
"Nanopore R10.4",8466
"Nanopore R10.4",11361
"Nanopore R10.4",4216
"Nanopore R10.4",35412
"Nanopore R10.4",3996
"Nanopore R10.4",10147
"Nanopore R10.4",2915
"Nanopore R10.4",9471
"Nanopore R10.4",6065
"Nanopore R10.4",5093
"Nanopore R10.4",32467
"Nanopore R10.4",39852
"Nanopore R10.4",11395
"Nanopore R10.4",11091
"Nanopore R10.4",16834
"Nanopore R10.4",5397
"Nanopore R10.4",26654
"Nanopore R10.4",3311
"Nanopore R10.4",11454
"Nanopore R10.4",9437
"Nanopore R10.4",5497
"Nanopore R10.4",28083
"Nanopore R10.4",13599
"Nanopore R10.4",12065
"Nanopore R10.4",10691
"Nanopore R10.4",25177
"Nanopore R10.4",6925
"Nanopore R10.4",7730
"Nanopore R10.4",21249
"Nanopore R10.4",12467
"Nanopore R10.4",12984
"Nanopore R10.4",9086
"Nanopore R10.4",5614
"Nanopore R10.4",19835
"Nanopore R10.4",9128
"Nanopore R10.4",32207
"Nanopore R10.4",5683
"Nanopore R10.4",38253
"Nanopore R10.4",29239
"Nanopore R10.4",14392
"Nanopore R10.4",4366
"Nanopore R10.4",21141
"Nanopore R10.4",37039
"Nanopore R10.4",7971
"Nanopore R10.4",45340
"Nanopore R10.4",20489
"Nanopore R10.4",10532
"Nanopore R10.4",8309
"Nanopore R10.4",7981
"Nanopore R10.4",3052
"Nanopore R10.4",18222
"Nanopore R10.4",5767
"Nanopore R10.4",10043
"Nanopore R10.4",21709
"Nanopore R10.4",8161
"Nanopore R10.4",23452
"Nanopore R10.4",9390
"Nanopore R10.4",12760
"Nanopore R10.4",7386
"Nanopore R10.4",19121
"Nanopore R10.4",13694
"Nanopore R10.4",27872
"Nanopore R10.4",5438
"Nanopore R10.4",17275
"Nanopore R10.4",13419
"Nanopore R10.4",9350
"Nanopore R10.4",2713
"Nanopore R10.4",2914
"Nanopore R10.4",2960
"Nanopore R10.4",34085
"Nanopore R10.4",14475
"Nanopore R10.4",14908
"Nanopore R10.4",6145
"Nanopore R10.4",7879
"Nanopore R10.4",9902
"Nanopore R10.4",26483
"Nanopore R10.4",5213
"Nanopore R10.4",5639
"Nanopore R10.4",8596
"Nanopore R10.4",31578
"Nanopore R10.4",26547
"Nanopore R10.4",15327
"Nanopore R10.4",4475
"Nanopore R10.4",26436
"Nanopore R10.4",12366
"Nanopore R10.4",10893
"Nanopore R10.4",22177
"Nanopore R10.4",21806
"Nanopore R10.4",40442
"Nanopore R10.4",44512
"Nanopore R10.4",12826
"Nanopore R10.4",5282
"Nanopore R10.4",8052
"Nanopore R10.4",14094
"Nanopore R10.4",10627
"Nanopore R10.4",54828
"Nanopore R10.4",10652
"Nanopore R10.4",13099
"Nanopore R10.4",40047
"Nanopore R10.4",21490
"Nanopore R10.4",21985
"Nanopore R10.4",5809
"Nanopore R10.4",20713
"Nanopore R10.4",9932
"Nanopore R10.4",16153
"Nanopore R10.4",7432
"Nanopore R10.4",26914
"Nanopore R10.4",16565
"Nanopore R10.4",5235
"Nanopore R10.4",14791
"Nanopore R10.4",8935
"Nanopore R10.4",8251
"Nanopore R10.4",13716
"Nanopore R10.4",14017
"Nanopore R10.4",14389
"Nanopore R10.4",12021
"Nanopore R10.4",12525
"Nanopore R10.4",7794
"Nanopore R10.4",14207
"Nanopore R10.4",17195
"Nanopore R10.4",13223
"Nanopore R10.4",14613
"Nanopore R10.4",4805
"Nanopore R10.4",5617
"Nanopore R10.4",5815
"Nanopore R10.4",9723
"Nanopore R10.4",8552
"Nanopore R10.4",5585
"Nanopore R10.4",13126
"Nanopore R10.4",19246
"Nanopore R10.4",9853
"Nanopore R10.4",7030
"Nanopore R10.4",8565
"Nanopore R10.4",1929
"Nanopore R10.4",7096
"Nanopore R10.4",32152
"Nanopore R10.4",11774
"Nanopore R10.4",20019
"Nanopore R10.4",8199
"Nanopore R10.4",5374
"Nanopore R10.4",5204
"Nanopore R10.4",6161
"Nanopore R10.4",51143
"Nanopore R10.4",5366
"Nanopore R10.4",7293
"Nanopore R10.4",28847
"Nanopore R10.4",17833
"Nanopore R10.4",7817
"Nanopore R10.4",16564
"Nanopore R10.4",21257
"Nanopore R10.4",7180
"Nanopore R10.4",11080
"Nanopore R10.4",6578
"Nanopore R10.4",12101
"Nanopore R10.4",32781
"Nanopore R10.4",4005
"Nanopore R10.4",19102
"Nanopore R10.4",16519
"Nanopore R10.4",16811
"Nanopore R10.4",10334
"Nanopore R10.4",3208
"Nanopore R10.4",5922
"Nanopore R10.4",17884
"Nanopore R10.4",11111
"Nanopore R10.4",33245
"Nanopore R10.4",9364
"Nanopore R10.4",37744
"Nanopore R10.4",11725
"Nanopore R10.4",8631
"Nanopore R10.4",31953
"Nanopore R10.4",21579
"Nanopore R10.4",4920
"Nanopore R10.4",30821
"Nanopore R10.4",4983
"Nanopore R10.4",14937
"Nanopore R10.4",36999
"Nanopore R10.4",22788
"Nanopore R10.4",7118
"Nanopore R10.4",3484
"Nanopore R10.4",25924
"Nanopore R10.4",12036
"Nanopore R10.4",29744
"Nanopore R10.4",14610
"Nanopore R10.4",25952
"Nanopore R10.4",6527
"Nanopore R10.4",4867
"Nanopore R10.4",15297
"Nanopore R10.4",25524
"Nanopore R10.4",32808
"Nanopore R10.4",24092
"Nanopore R10.4",4812
"Nanopore R10.4",15754
"Nanopore R10.4",4125
"Nanopore R10.4",5888
"Nanopore R10.4",20969
"Nanopore R10.4",18301
"Nanopore R10.4",9133
"Nanopore R10.4",11607
"Nanopore R10.4",16706
"Nanopore R10.4",6262
"Nanopore R10.4",3998
"Nanopore R10.4",12034
"Nanopore R10.4",5030
"Nanopore R10.4",60458
"Nanopore R10.4",8981
"Nanopore R10.4",22133
"Nanopore R10.4",20201
"Nanopore R10.4",18449
"Nanopore R10.4",6931
"Nanopore R10.4",12308
"Nanopore R10.4",9192
"Nanopore R10.4",4969
"Nanopore R10.4",32781
"Nanopore R10.4",5278
"Nanopore R10.4",9322
"Nanopore R10.4",33459
"Nanopore R10.4",20842
"Nanopore R10.4",7822
"Nanopore R10.4",11206
"Nanopore R10.4",35367
"Nanopore R10.4",16272
"Nanopore R10.4",4679
"Nanopore R10.4",10405
"Nanopore R10.4",15581
"Nanopore R10.4",42588
"Nanopore R10.4",11710
"Nanopore R10.4",8515
"Nanopore R10.4",15326
"Nanopore R10.4",22887
"Nanopore R10.4",11014
"Nanopore R10.4",6695
"Nanopore R10.4",7382
"Nanopore R10.4",8036
"Nanopore R10.4",16393
"Nanopore R10.4",24113
"Nanopore R10.4",8605
"Nanopore R10.4",20899
"Nanopore R10.4",12150
"Nanopore R10.4",4106
"Nanopore R10.4",44475
"Nanopore R10.4",4916
"Nanopore R10.4",17449
"Nanopore R10.4",22863
"Nanopore R10.4",10004
"Nanopore R10.4",22912
"Nanopore R10.4",9747
"Nanopore R10.4",6446
"Nanopore R10.4",3683
"Nanopore R10.4",5425
"Nanopore R10.4",4826
"Nanopore R10.4",8397
"Nanopore R10.4",9861
"Nanopore R10.4",37219
"Nanopore R10.4",8950
"Nanopore R10.4",16373
"Nanopore R10.4",3754
"Nanopore R10.4",21192
"Nanopore R10.4",12777
"Nanopore R10.4",6661
"Nanopore R10.4",7160
"Nanopore R10.4",3938
"Nanopore R10.4",7915
"Nanopore R10.4",10426
"Nanopore R10.4",28321
"Nanopore R10.4",12043
"Nanopore R10.4",13746
"Nanopore R10.4",12311
"Nanopore R10.4",33665
"Nanopore R10.4",38991
"Nanopore R10.4",25941
"Nanopore R10.4",6181
"Nanopore R10.4",10241
"Nanopore R10.4",13763
"Nanopore R10.4",7594
"Nanopore R10.4",12576
"Nanopore R10.4",23760
"Nanopore R10.4",27730
"Nanopore R10.4",76831
"Nanopore R10.4",18858
"Nanopore R10.4",33663
"Nanopore R10.4",12301
"Nanopore R10.4",7150
"Nanopore R10.4",21557
"Nanopore R10.4",13554
"Nanopore R10.4",8812
"Nanopore R10.4",28106
"Nanopore R10.4",22947
"Nanopore R10.4",37811
"Nanopore R10.4",19238
"Nanopore R10.4",7759
"Nanopore R10.4",7853
"Nanopore R10.4",8000
"Nanopore R10.4",11880
"Nanopore R10.4",12627
"Nanopore R10.4",2691
"Nanopore R10.4",9634
"Nanopore R10.4",2673
"Nanopore R10.4",7486
"Nanopore R10.4",10423
"Nanopore R10.4",14838
"Nanopore R10.4",17714
"Nanopore R10.4",8640
"Nanopore R10.4",3169
"Nanopore R10.4",16284
"Nanopore R10.4",9667
"Nanopore R10.4",5096
"Nanopore R10.4",7516
"Nanopore R10.4",10738
"Nanopore R10.4",7738
"Nanopore R10.4",3764
"Nanopore R10.4",3657
"Nanopore R10.4",9451
"Nanopore R10.4",11560
"Nanopore R10.4",8200
"Nanopore R10.4",31645
"Nanopore R10.4",13194
"Nanopore R10.4",9356
"Nanopore R10.4",3041
"Nanopore R10.4",8180
"Nanopore R10.4",12033
"Nanopore R10.4",6947
"Nanopore R10.4",5827
"Nanopore R10.4",34788
"Nanopore R10.4",6855
"Nanopore R10.4",4919
"Nanopore R10.4",5181
"Nanopore R10.4",11047
"Nanopore R10.4",7891
"Nanopore R10.4",3035
"Nanopore R10.4",4530
"Nanopore R10.4",12144
"Nanopore R10.4",5572
"Nanopore R10.4",22198
"Nanopore R10.4",6279
"Nanopore R10.4",12982
"Nanopore R10.4",44709
"Nanopore R10.4",20892
"Nanopore R10.4",13604
"Nanopore R10.4",6168
"Nanopore R10.4",9881
"Nanopore R10.4",8788
"Nanopore R10.4",17321
"Nanopore R10.4",24386
"Nanopore R10.4",14852
"Nanopore R10.4",4776
"Nanopore R10.4",8794
"Nanopore R10.4",5180
"Nanopore R10.4",13762
"Nanopore R10.4",4586
"Nanopore R10.4",15011
"Nanopore R10.4",5443
"Nanopore R10.4",77305
"Nanopore R10.4",17603
"Nanopore R10.4",17222
"Nanopore R10.4",5763
"Nanopore R10.4",2725
"Nanopore R10.4",31985
"Nanopore R10.4",6461
"Nanopore R10.4",4987
"Nanopore R10.4",11734
"Nanopore R10.4",8148
"Nanopore R10.4",9852
"Nanopore R10.4",10143
"Nanopore R10.4",8794
"Nanopore R10.4",5162
"Nanopore R10.4",21322
"Nanopore R10.4",10587
"Nanopore R10.4",14639
"Nanopore R10.4",4677
"Nanopore R10.4",15213
"Nanopore R10.4",18506
"Nanopore R10.4",10602
"Nanopore R10.4",16200
"Nanopore R10.4",10512
"Nanopore R10.4",10841
"Nanopore R10.4",9736
"Nanopore R10.4",10753
"Nanopore R10.4",5015
"Nanopore R10.4",16767
"Nanopore R10.4",32474
"Nanopore R10.4",20802
"Nanopore R10.4",15059
"Nanopore R10.4",4805
"Nanopore R10.4",16913
"Nanopore R10.4",13458
"Nanopore R10.4",14462
"Nanopore R10.4",10465
"Nanopore R10.4",5632
"Nanopore R10.4",8235
"Nanopore R10.4",7132
"Nanopore R10.4",15287
"Nanopore R10.4",22146
"Nanopore R10.4",10611
"Nanopore R10.4",16336
"Nanopore R10.4",22163
"Nanopore R10.4",8725
"Nanopore R10.4",9291
"Nanopore R10.4",2742
"Nanopore R10.4",11875
"Nanopore R10.4",10960
"Nanopore R10.4",6540
"Nanopore R10.4",6193
"Nanopore R10.4",2420
"Nanopore R10.4",14415
"Nanopore R10.4",16531
"Nanopore R10.4",37020
"Nanopore R10.4",9920
"Nanopore R10.4",44118
"Nanopore R10.4",9242
"Nanopore R10.4",3940
"Nanopore R10.4",7761
"Nanopore R10.4",9809
"Nanopore R10.4",16898
"Nanopore R10.4",2024
"Nanopore R10.4",13428
"Nanopore R10.4",11350
"Nanopore R10.4",10946
"Nanopore R10.4",6211
"Nanopore R10.4",6529
"Nanopore R10.4",46179
"Nanopore R10.4",8573
"Nanopore R10.4",53032
"Nanopore R10.4",16770
"Nanopore R10.4",31752
"Nanopore R10.4",26761
"Nanopore R10.4",8112
"Nanopore R10.4",19760
"Nanopore R10.4",2451
"Nanopore R10.4",9688
"Nanopore R10.4",9425
"Nanopore R10.4",5421
"Nanopore R10.4",27222
"Nanopore R10.4",11676
"Nanopore R10.4",21238
"Nanopore R10.4",42946
"Nanopore R10.4",15278
"Nanopore R10.4",11375
"Nanopore R10.4",12378
"Nanopore R10.4",13073
"Nanopore R10.4",26291
"Nanopore R10.4",18893
"Nanopore R10.4",8747
"Nanopore R10.4",18799
"Nanopore R10.4",15019
"Nanopore R10.4",41196
"Nanopore R10.4",3030
"Nanopore R10.4",5399
"Nanopore R10.4",16722
"Nanopore R10.4",13142
"Nanopore R10.4",16431
"Nanopore R10.4",35734
"Nanopore R10.4",30023
"Nanopore R10.4",13213
"Nanopore R10.4",5945
"Nanopore R10.4",9504
"Nanopore R10.4",15800
"Nanopore R10.4",15140
"Nanopore R10.4",10689
"Nanopore R10.4",11026
"Nanopore R10.4",7283
"Nanopore R10.4",28462
"Nanopore R10.4",7613
"Nanopore R10.4",13301
"Nanopore R10.4",6052
"Nanopore R10.4",7479
"Nanopore R10.4",10963
"Nanopore R10.4",21796
"Nanopore R10.4",12447
"Nanopore R10.4",44837
"Nanopore R10.4",12643
"Nanopore R10.4",7977
"Nanopore R10.4",6259
"Nanopore R10.4",11196
"Nanopore R10.4",17333
"Nanopore R10.4",12230
"Nanopore R10.4",5158
"Nanopore R10.4",22423
"Nanopore R10.4",23943
"Nanopore R10.4",22269
"Nanopore R10.4",8194
"Nanopore R10.4",7948
"Nanopore R10.4",7942
"Nanopore R10.4",25787
"Nanopore R10.4",12222
"Nanopore R10.4",6740
"Nanopore R10.4",46792
"Nanopore R10.4",3625
"Nanopore R10.4",8491
"Nanopore R10.4",10263
"Nanopore R10.4",15208
"Nanopore R10.4",12274
"Nanopore R10.4",14361
"Nanopore R10.4",14994
"Nanopore R10.4",29860
"Nanopore R10.4",5993
"Nanopore R10.4",10807
"Nanopore R10.4",7477
"Nanopore R10.4",31852
"Nanopore R10.4",6082
"Nanopore R10.4",23768
"Nanopore R10.4",18394
"Nanopore R10.4",18254
"Nanopore R10.4",21734
"Nanopore R10.4",15024
"Nanopore R10.4",12095
"Nanopore R10.4",2054
"Nanopore R10.4",18857
"Nanopore R10.4",8491
"Nanopore R10.4",6474
"Nanopore R10.4",7974
"Nanopore R10.4",7568
"Nanopore R10.4",13813
"Nanopore R10.4",16682
"Nanopore R10.4",9935
"Nanopore R10.4",15980
"Nanopore R10.4",38378
"Nanopore R10.4",20659
"Nanopore R10.4",4170
"Nanopore R10.4",5122
"Nanopore R10.4",9789
"Nanopore R10.4",15035
"Nanopore R10.4",8335
"Nanopore R10.4",8429
"Nanopore R10.4",19779
"Nanopore R10.4",16061
"Nanopore R10.4",7680
"Nanopore R10.4",20753
"Nanopore R10.4",3247
"Nanopore R10.4",8314
"Nanopore R10.4",10730
"Nanopore R10.4",25030
"Nanopore R10.4",6345
"Nanopore R10.4",23477
"Nanopore R10.4",10837
"Nanopore R10.4",8474
"Nanopore R10.4",12626
"Nanopore R10.4",11404
"Nanopore R10.4",12296
"Nanopore R10.4",12781
"Nanopore R10.4",6877
"Nanopore R10.4",17089
"Nanopore R10.4",10819
"Nanopore R10.4",2505
"Nanopore R10.4",17652
"Nanopore R10.4",7455
"Nanopore R10.4",14383
"Nanopore R10.4",11740
"Nanopore R10.4",11680
"Nanopore R10.4",40651
"Nanopore R10.4",6428
"Nanopore R10.4",5936
"Nanopore R10.4",5843
"Nanopore R10.4",2257
"Nanopore R10.4",14127
"Nanopore R10.4",2407
"Nanopore R10.4",10702
"Nanopore R10.4",6151
"Nanopore R10.4",8212
"Nanopore R10.4",12231
"Nanopore R10.4",6236
"Nanopore R10.4",13438
"Nanopore R10.4",6903
"Nanopore R10.4",4800
"Nanopore R10.4",48141
"Nanopore R10.4",3862
"Nanopore R10.4",14923
"Nanopore R10.4",3073
"Nanopore R10.4",11008
"Nanopore R10.4",17318
"Nanopore R10.4",22368
"Nanopore R10.4",29876
"Nanopore R10.4",8350
"Nanopore R10.4",25610
"Nanopore R10.4",5685
"Nanopore R10.4",9060
"Nanopore R10.4",13784
"Nanopore R10.4",6610
"Nanopore R10.4",5655
"Nanopore R10.4",4934
"Nanopore R10.4",18647
"Nanopore R10.4",11898
"Nanopore R10.4",14716
"Nanopore R10.4",25179
"Nanopore R10.4",6624
"Nanopore R10.4",36308
"Nanopore R10.4",6451
"Nanopore R10.4",15020
"Nanopore R10.4",11329
"Nanopore R10.4",19781
"Nanopore R10.4",4676
"Nanopore R10.4",9219
"Nanopore R10.4",17894
"Nanopore R10.4",11984
"Nanopore R10.4",22576
"Nanopore R10.4",11376
"Nanopore R10.4",23267
"Nanopore R10.4",5081
"Nanopore R10.4",7138
"Nanopore R10.4",5463
"Nanopore R10.4",8182
"Nanopore R10.4",7424
"Nanopore R10.4",10014
"Nanopore R10.4",25377
"Nanopore R10.4",11851
"Nanopore R10.4",11569
"Nanopore R10.4",1810
"Nanopore R10.4",16680
"Nanopore R10.4",12378
"Nanopore R10.4",3724
"Nanopore R10.4",5862
"Nanopore R10.4",8364
"Nanopore R10.4",16761
"Nanopore R10.4",25538
"Nanopore R10.4",5306
"Nanopore R10.4",12517
"Nanopore R10.4",6177
"Nanopore R10.4",16282
"Nanopore R10.4",2917
"Nanopore R10.4",6694
"Nanopore R10.4",21143
"Nanopore R10.4",13974
"Nanopore R10.4",16912
"Nanopore R10.4",37536
"Nanopore R10.4",6212
"Nanopore R10.4",7559
"Nanopore R10.4",9272
"Nanopore R10.4",19542
"Nanopore R10.4",12547
"Nanopore R10.4",6356
"Nanopore R10.4",10033
"Nanopore R10.4",14233
"Nanopore R10.4",5255
"Nanopore R10.4",9058
"Nanopore R10.4",6224
"Nanopore R10.4",8661
"Nanopore R10.4",20819
"Nanopore R10.4",18946
"Nanopore R10.4",15376
"Nanopore R10.4",13122
"Nanopore R10.4",7216
"Nanopore R10.4",4870
"Nanopore R10.4",10851
"Nanopore R10.4",12435
"Nanopore R10.4",20221
"Nanopore R10.4",50698
"Nanopore R10.4",13536
"Nanopore R10.4",22150
"Nanopore R10.4",14583
"Nanopore R10.4",32403
"Nanopore R10.4",5715
"Nanopore R10.4",8978
"Nanopore R10.4",11886
"Nanopore R10.4",13069
"Nanopore R10.4",48557
"Nanopore R10.4",18748
"Nanopore R10.4",6532
"Nanopore R10.4",9750
"Nanopore R10.4",6375
"Nanopore R10.4",34165
"Nanopore R10.4",36318
"Nanopore R10.4",12715
"Nanopore R10.4",2098
"Nanopore R10.4",11686
"Nanopore R10.4",10502
"Nanopore R10.4",25127
"Nanopore R10.4",5824
"Nanopore R10.4",7160
"Nanopore R10.4",7342
"Nanopore R10.4",14209
"Nanopore R10.4",58230
"Nanopore R10.4",3383
"Nanopore R10.4",8938
"Nanopore R10.4",11726
"Nanopore R10.4",2097
"Nanopore R10.4",3500
"Nanopore R10.4",3053
"Nanopore R10.4",9233
"Nanopore R10.4",9193
"Nanopore R10.4",15745
"Nanopore R10.4",14241
"Nanopore R10.4",3229
"Nanopore R10.4",21028
"Nanopore R10.4",8497
"Nanopore R10.4",13919
"Nanopore R10.4",10565
"Nanopore R10.4",10505
"Nanopore R10.4",14529
"Nanopore R10.4",9525
"Nanopore R10.4",4402
"Nanopore R10.4",5728
"Nanopore R10.4",9338
"Nanopore R10.4",41231
"Nanopore R10.4",18791
"Nanopore R10.4",8091
"Nanopore R10.4",5088
"Nanopore R10.4",6740
"Nanopore R10.4",15858
"Nanopore R10.4",22436
"Nanopore R10.4",4310
"Nanopore R10.4",13540
"Nanopore R10.4",14275
"Nanopore R10.4",45593
"Nanopore R10.4",8573
"Nanopore R10.4",2569
"Nanopore R10.4",11922
"Nanopore R10.4",13857
"Nanopore R10.4",14893
"Nanopore R10.4",8066
"Nanopore R10.4",3846
"Nanopore R10.4",12373
"Nanopore R10.4",9733
"Nanopore R10.4",19050
"Nanopore R10.4",78635
"Nanopore R10.4",7540
"Nanopore R10.4",10964
"Nanopore R10.4",19198
"Nanopore R10.4",6455
"Nanopore R10.4",13882
"Nanopore R10.4",18205
"Nanopore R10.4",11490
"Nanopore R10.4",8022
"Nanopore R10.4",5973
"Nanopore R10.4",3434
"Nanopore R10.4",2077
"Nanopore R10.4",12238
"Nanopore R10.4",13955
"Nanopore R10.4",14689
"Nanopore R10.4",11924
"Nanopore R10.4",8240
"Nanopore R10.4",13219
"Nanopore R10.4",21378
"Nanopore R10.4",5009
"Nanopore R10.4",12045
"Nanopore R10.4",39466
"Nanopore R10.4",15356
"Nanopore R10.4",10509
"Nanopore R10.4",7344
"Nanopore R10.4",22666
"Nanopore R10.4",14580
"Nanopore R10.4",7115
"Nanopore R10.4",5801
"Nanopore R10.4",12475
"Nanopore R10.4",32290
"Nanopore R10.4",9917
"Nanopore R10.4",47911
"Nanopore R10.4",4533
"Nanopore R10.4",10903
"Nanopore R10.4",6320
"Nanopore R10.4",8993
"Nanopore R10.4",24647
"Nanopore R10.4",8040
"Nanopore R10.4",9780
"Nanopore R10.4",8042
"Nanopore R10.4",9256
"Nanopore R10.4",27694
"Nanopore R10.4",6789
"Nanopore R10.4",3434
"Nanopore R10.4",7838
"Nanopore R10.4",16375
"Nanopore R10.4",40011
"Nanopore R10.4",4984
"Nanopore R10.4",13819
"Nanopore R10.4",21607
"Nanopore R10.4",17981
"Nanopore R10.4",15719
"Nanopore R10.4",8596
"Nanopore R10.4",12372
"Nanopore R10.4",11809
"Nanopore R10.4",8655
"Nanopore R10.4",12269
"Nanopore R10.4",6516
"Nanopore R10.4",10975
"Nanopore R10.4",19632
"Nanopore R10.4",2634
"Nanopore R10.4",19276
"Nanopore R10.4",8351
"Nanopore R10.4",14286
"Nanopore R10.4",30120
"Nanopore R10.4",5425
"Nanopore R10.4",4459
"Nanopore R10.4",4833
"Nanopore R10.4",2638
"Nanopore R10.4",13392
"Nanopore R10.4",19910
"Nanopore R10.4",8836
"Nanopore R10.4",7115
"Nanopore R10.4",7462
"Nanopore R10.4",5734
"Nanopore R10.4",10270
"Nanopore R10.4",14309
"Nanopore R10.4",5516
"Nanopore R10.4",5260
"Nanopore R10.4",49283
"Nanopore R10.4",15255
"Nanopore R10.4",5232
"Nanopore R10.4",14088
"Nanopore R10.4",21198
"Nanopore R10.4",10376
"Nanopore R10.4",7173
"Nanopore R10.4",67302
"Nanopore R10.4",12053
"Nanopore R10.4",12406
"Nanopore R10.4",7374
"Nanopore R10.4",6955
"Nanopore R10.4",12308
"Nanopore R10.4",11616
"Nanopore R10.4",22564
"Nanopore R10.4",26497
"Nanopore R10.4",8191
"Nanopore R10.4",7595
"Nanopore R10.4",7467
"Nanopore R10.4",17490
"Nanopore R10.4",12917
"Nanopore R10.4",3356
"Nanopore R10.4",4860
"Nanopore R10.4",18985
"Nanopore R10.4",22268
"Nanopore R10.4",17685
"Nanopore R10.4",11808
"Nanopore R10.4",15511
"Nanopore R10.4",24866
"Nanopore R10.4",6091
"Nanopore R10.4",7346
"Nanopore R10.4",17407
"Nanopore R10.4",5412
"Nanopore R10.4",7987
"Nanopore R10.4",11609
"Nanopore R10.4",23310
"Nanopore R10.4",15308
"Nanopore R10.4",22818
"Nanopore R10.4",28027
"Nanopore R10.4",7487
"Nanopore R10.4",4919
"Nanopore R10.4",4713
"Nanopore R10.4",5444
"Nanopore R10.4",13897
"Nanopore R10.4",8432
"Nanopore R10.4",14681
"Nanopore R10.4",7558
"Nanopore R10.4",4364
"Nanopore R10.4",14210
"Nanopore R10.4",7701
"Nanopore R10.4",3956
"Nanopore R10.4",12269
"Nanopore R10.4",32391
"Nanopore R10.4",21309
"Nanopore R10.4",13903
"Nanopore R10.4",24316
"Nanopore R10.4",11418
"Nanopore R10.4",10356
"Nanopore R10.4",7424
"Nanopore R10.4",15166
"Nanopore R10.4",9768
"Nanopore R10.4",31784
"Nanopore R10.4",28210
"Nanopore R10.4",10848
"Nanopore R10.4",13389
"Nanopore R10.4",26419
"Nanopore R10.4",9086
"Nanopore R10.4",6802
"Nanopore R10.4",13274
"Nanopore R10.4",34637
"Nanopore R9.4",6768
"Nanopore R9.4",2047
"Nanopore R9.4",9134
"Nanopore R9.4",7442
"Nanopore R9.4",6312
"Nanopore R9.4",2295
"Nanopore R9.4",2959
"Nanopore R9.4",19840
"Nanopore R9.4",2828
"Nanopore R9.4",13059
"Nanopore R9.4",17149
"Nanopore R9.4",6552
"Nanopore R9.4",936
"Nanopore R9.4",1644
"Nanopore R9.4",2035
"Nanopore R9.4",4795
"Nanopore R9.4",15098
"Nanopore R9.4",13661
"Nanopore R9.4",2167
"Nanopore R9.4",10141
"Nanopore R9.4",10144
"Nanopore R9.4",2046
"Nanopore R9.4",9617
"Nanopore R9.4",14112
"Nanopore R9.4",6879
"Nanopore R9.4",13285
"Nanopore R9.4",2076
"Nanopore R9.4",1292
"Nanopore R9.4",14645
"Nanopore R9.4",3695
"Nanopore R9.4",1606
"Nanopore R9.4",5271
"Nanopore R9.4",16456
"Nanopore R9.4",4897
"Nanopore R9.4",4429
"Nanopore R9.4",7551
"Nanopore R9.4",2634
"Nanopore R9.4",10520
"Nanopore R9.4",10756
"Nanopore R9.4",14287
"Nanopore R9.4",2623
"Nanopore R9.4",1385
"Nanopore R9.4",12081
"Nanopore R9.4",12412
"Nanopore R9.4",12305
"Nanopore R9.4",7558
"Nanopore R9.4",25696
"Nanopore R9.4",9755
"Nanopore R9.4",3482
"Nanopore R9.4",2338
"Nanopore R9.4",4528
"Nanopore R9.4",7006
"Nanopore R9.4",2232
"Nanopore R9.4",9660
"Nanopore R9.4",1489
"Nanopore R9.4",11932
"Nanopore R9.4",7521
"Nanopore R9.4",8027
"Nanopore R9.4",5837
"Nanopore R9.4",4852
"Nanopore R9.4",14968
"Nanopore R9.4",1549
"Nanopore R9.4",3218
"Nanopore R9.4",29747
"Nanopore R9.4",4496
"Nanopore R9.4",4428
"Nanopore R9.4",4450
"Nanopore R9.4",8767
"Nanopore R9.4",27277
"Nanopore R9.4",22189
"Nanopore R9.4",31494
"Nanopore R9.4",4006
"Nanopore R9.4",25692
"Nanopore R9.4",5465
"Nanopore R9.4",4663
"Nanopore R9.4",2783
"Nanopore R9.4",6957
"Nanopore R9.4",2781
"Nanopore R9.4",2613
"Nanopore R9.4",4710
"Nanopore R9.4",4768
"Nanopore R9.4",6406
